review,rating,date,bank,source,sentiment_label,sentiment_score,identified_theme
Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,1,2024-07-08,Bank of Abyssinia,Google Play,negative,0.9983060359954834,Other
Good but Very slow.,1,2024-07-08,Bank of Abyssinia,Google Play,positive,0.9877548813819885,Transaction Performance
Very good app,5,2024-07-07,Bank of Abyssinia,Google Play,positive,0.9998675584793091,Positive Feedback
"It is so bad apps ,it doesn't work",1,2024-07-06,Bank of Abyssinia,Google Play,negative,0.9998026490211487,Other
"From now on I will never going to use this app,It is a trash app.No one care about this app from bank I will rate them 0/5.",1,2024-07-06,Bank of Abyssinia,Google Play,negative,0.9991281628608704,Other
It usually crashes and unable to process also it request to off the developer options,1,2024-07-05,Bank of Abyssinia,Google Play,negative,0.9996892213821411,Feature Requests
Miliyone.,5,2024-07-05,Bank of Abyssinia,Google Play,negative,0.9675788879394531,Other
Workneh girmamo,5,2024-07-05,Bank of Abyssinia,Google Play,positive,0.9400009512901306,Other
🙏🙏🙏,5,2024-07-05,Bank of Abyssinia,Google Play,negative,0.6970566511154175,Other
"I can't believe in this day and age, one of the major banks of the country can't seem to understand that having a working mobile payment option is a **MUST** to survive. I have decided to move my accounts to CBE and Awash because of this. Can't be bothered with this useless app.",1,2024-07-04,Bank of Abyssinia,Google Play,negative,0.9974097609519958,Feature Requests
Is it even working these days? Please check it.,1,2024-07-04,Bank of Abyssinia,Google Play,positive,0.9892704486846924,Other
"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",1,2024-07-04,Bank of Abyssinia,Google Play,negative,0.9995259046554565,Stability & Reliability
Please make it functional.,5,2024-07-03,Bank of Abyssinia,Google Play,positive,0.9997920393943787,Other
its best app but its don't working in poor connection area so,5,2024-07-03,Bank of Abyssinia,Google Play,negative,0.9705930948257446,Other
Please Recover thank you,5,2024-07-02,Bank of Abyssinia,Google Play,positive,0.9997314810752869,Other
This app doesn't work,1,2024-06-30,Bank of Abyssinia,Google Play,negative,0.9997921586036682,Other
"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",1,2024-06-27,Bank of Abyssinia,Google Play,negative,0.9726090431213379,Stability & Reliability
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,Bank of Abyssinia,Google Play,negative,0.9977184534072876,Other
It demands to disable developer option.,1,2024-06-27,Bank of Abyssinia,Google Play,negative,0.9994282126426697,Feature Requests
"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",1,2024-06-26,Bank of Abyssinia,Google Play,negative,0.9996359348297119,Transaction Performance
Open Open service,5,2024-06-26,Bank of Abyssinia,Google Play,positive,0.9997770190238953,Other
አፑ በጣም አስቸጋሪ ሆኗል,1,2024-06-25,Bank of Abyssinia,Google Play,negative,0.8616330027580261,Other
Its not working.,1,2024-06-24,Bank of Abyssinia,Google Play,negative,0.9997856020927429,Other
"Riddled with crashes, cant use it anymore. Very frustrating!",1,2024-06-20,Bank of Abyssinia,Google Play,negative,0.9994331002235413,Stability & Reliability
Always error occured. The worst app ever,1,2024-06-20,Bank of Abyssinia,Google Play,negative,0.9997997879981995,Other
ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,1,2024-06-20,Bank of Abyssinia,Google Play,negative,0.9611338376998901,Other
Excellent service,5,2024-06-19,Bank of Abyssinia,Google Play,positive,0.9998576641082764,Positive Feedback
It's not convenient,1,2024-06-17,Bank of Abyssinia,Google Play,negative,0.9998067021369934,Other
meskelu Metku,5,2024-06-17,Bank of Abyssinia,Google Play,positive,0.8474319577217102,Other
Verry nice,5,2024-06-17,Bank of Abyssinia,Google Play,positive,0.9997273087501526,Other
It has become the most unreliable mibile banking app ever.,1,2024-06-16,Bank of Abyssinia,Google Play,negative,0.999081015586853,Other
"አኘልኬሽኑ በሁሉም ነገር ጥሩ ነዉ,ነገር ግን Network በጣም ነዉ እሚያስቸገረው",2,2024-06-13,Bank of Abyssinia,Google Play,negative,0.9465042948722839,Other
The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,5,2024-06-13,Bank of Abyssinia,Google Play,negative,0.9998160004615784,Account Access Issues
👍👍👍,5,2024-06-12,Bank of Abyssinia,Google Play,negative,0.6970566511154175,Other
Really Bank,5,2024-06-12,Bank of Abyssinia,Google Play,positive,0.9820581078529358,Other
I like the the bank of Abyssinia is the best first bank of Ethiopia,1,2024-06-11,Bank of Abyssinia,Google Play,positive,0.999809205532074,Other
The app is not good need a few work,3,2024-06-11,Bank of Abyssinia,Google Play,negative,0.9997538924217224,Positive Feedback
"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",1,2024-06-11,Bank of Abyssinia,Google Play,negative,0.9997610449790955,Transaction Performance
"Unreliable, expensive service. Most of the time, it is not working. Sometimes, it will take more than a day to complete transactions and charges more for this unworthy service. I will not recommend this bank app to anyone.",1,2024-06-10,Bank of Abyssinia,Google Play,negative,0.9994435906410217,Transaction Performance
excellent service,5,2024-06-10,Bank of Abyssinia,Google Play,positive,0.9998576641082764,Positive Feedback
You are beutiful,5,2024-06-09,Bank of Abyssinia,Google Play,negative,0.8399403095245361,Other
The best app,5,2024-06-06,Bank of Abyssinia,Google Play,positive,0.9998469352722168,Other
አይሰራም አፑ ለምንድነው,1,2024-06-06,Bank of Abyssinia,Google Play,negative,0.8337253928184509,Other
Awful,1,2024-06-06,Bank of Abyssinia,Google Play,negative,0.9997954964637756,Other
Developer option to be off really,1,2024-06-06,Bank of Abyssinia,Google Play,negative,0.9903940558433533,Feature Requests
Good app boa,5,2024-06-06,Bank of Abyssinia,Google Play,positive,0.9998428821563721,Positive Feedback
I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,1,2024-06-06,Bank of Abyssinia,Google Play,negative,0.9997298121452332,Feature Requests
"Worest app, it cannot be downloaded",2,2024-06-05,Bank of Abyssinia,Google Play,negative,0.9979676604270935,Other
😭😭😭😭😭😭😭,1,2024-06-05,Bank of Abyssinia,Google Play,negative,0.6970566511154175,Other
slow only some times the wey it is veary nice app,5,2024-06-05,Bank of Abyssinia,Google Play,positive,0.9498576521873474,Transaction Performance
ok yes,5,2024-06-04,Bank of Abyssinia,Google Play,positive,0.9997628331184387,Other
It's nice apps,1,2024-06-04,Bank of Abyssinia,Google Play,positive,0.999875545501709,Other
Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,1,2024-06-03,Bank of Abyssinia,Google Play,negative,0.9997871518135071,Transaction Performance
Excited by your service,5,2024-06-02,Bank of Abyssinia,Google Play,positive,0.9997963309288025,Other
Kerfafa new,1,2024-06-01,Bank of Abyssinia,Google Play,positive,0.8148759007453918,Other
ABDU MUDESR,2,2024-06-01,Bank of Abyssinia,Google Play,positive,0.7394685745239258,Other
"The worst mobile banking app! It doesn't load (seems like with the perfect WiFi and data connection it still manages to have network issues), when you finally get into the app, it makes it so hard more than it should be to send money.",1,2024-05-31,Bank of Abyssinia,Google Play,negative,0.9996273517608643,Stability & Reliability
It is Good to save time 👌👌,3,2024-05-31,Bank of Abyssinia,Google Play,positive,0.9998168349266052,Positive Feedback
"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",1,2024-05-30,Bank of Abyssinia,Google Play,negative,0.9996848106384277,Feature Requests
What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,1,2024-05-29,Bank of Abyssinia,Google Play,negative,0.9991626739501953,Transaction Performance
Ayseram,1,2024-05-28,Bank of Abyssinia,Google Play,negative,0.6560923457145691,Other
Worst banking app ever,1,2024-05-28,Bank of Abyssinia,Google Play,negative,0.9997898936271667,Other
not bad,1,2024-05-26,Bank of Abyssinia,Google Play,positive,0.9995881915092468,Other
I can't use the app unless I turn off developer mode?? What kind of stupid rule is that?? The worst experience for a banking app!!,1,2024-05-26,Bank of Abyssinia,Google Play,negative,0.9998013377189636,Other
How disappointing!,1,2024-05-25,Bank of Abyssinia,Google Play,negative,0.99981290102005,Other
Sorry to say this compared to other banks mobile app its the worest it need more improvement the app doesn't match the bank standard it need more update its too slow plus it keep saying stop developing option on your phone when no developing setting enabled ??plus when it come to recent transaction nothing to display...,1,2024-05-24,Bank of Abyssinia,Google Play,negative,0.9994317889213562,Account Access Issues
Very Very nice 👌 👍,5,2024-05-23,Bank of Abyssinia,Google Play,positive,0.9998488426208496,Other
🥰🥰🥰🥰🥰,5,2024-05-23,Bank of Abyssinia,Google Play,negative,0.6970566511154175,Other
Cool,4,2024-05-22,Bank of Abyssinia,Google Play,positive,0.9998509883880615,Other
What is that disable developer option I have never seen any app commands.,3,2024-05-22,Bank of Abyssinia,Google Play,negative,0.9988861680030823,Feature Requests
Please fix the app i doesn't belongs to Abbssinya Bank Name,1,2024-05-22,Bank of Abyssinia,Google Play,negative,0.9982648491859436,Other
All,5,2024-05-21,Bank of Abyssinia,Google Play,positive,0.9902591705322266,Other
Very poor,1,2024-05-21,Bank of Abyssinia,Google Play,negative,0.9997965693473816,Other
"Playstore need to have some option to give 0 stars because this application right here, deserve exactly that, imagine being one of the biggest banks In the country and can't manage to have good mobile application in the Era of mobile money, you guys are in the brink of collapse you better make it right real quick or you gonna be 10 meters down to the grave. DON'T USE THIS APP, IT'S WASTE OF TIME.",1,2024-05-21,Bank of Abyssinia,Google Play,negative,0.9993355870246887,User Interface & Experience
It's good when i've downloaded at first. But now it doesn't work well,2,2024-05-20,Bank of Abyssinia,Google Play,negative,0.9944619536399841,Positive Feedback
It's just terrible. It kept crashing in middle of transaction. Hell sometimes it won't open. My phone is stock Android (pixel 8) and I don't even know how this happens. Fix it!,1,2024-05-20,Bank of Abyssinia,Google Play,negative,0.9996610879898071,Transaction Performance
ደስታው ንጋቴ,5,2024-05-20,Bank of Abyssinia,Google Play,negative,0.7850591540336609,Other
Good but not working top up,5,2024-05-20,Bank of Abyssinia,Google Play,positive,0.9643875956535339,Positive Feedback
በጣም ቀፋፊ አፕ ነው ። ሰርቶ አያውቅም ። በጣም ብዙ ችግር አለበት ከአቢሲኒያ ባንክ የማይጠበቅ አፕ ለምን ደህና ዲቨሎኘር ቀጥራችሁ አፕሊኬሽኑን ድጋሚ አታሰሩትም ?,1,2024-05-20,Bank of Abyssinia,Google Play,negative,0.9771652221679688,Other
It is good,5,2024-05-19,Bank of Abyssinia,Google Play,positive,0.9998494386672974,Positive Feedback
Great app..,3,2024-05-18,Bank of Abyssinia,Google Play,positive,0.9998515844345093,Positive Feedback
This app is the most worst app I used in Ethiopia and belive me I know I live in Ethiopia. Being the fincial app It doesn't work when you want it. It makes you wait for cash out code and immediately debit the amount before sending the code I have got to say abysinia bank I didn't expect this from you and I use CBE mobile banking,1,2024-05-18,Bank of Abyssinia,Google Play,negative,0.9997337460517883,Other
